Timecode,BlendShapeCount,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileRight,mouthSmileLeft,mouthFrownRight,mouthFrownLeft,mouthDimpleRight,mouthDimpleLeft,mouthStretchRight,mouthStretchLeft,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressRight,mouthPressLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthUpperUpRight,mouthUpperUpLeft,browDownRight,browDownLeft,browInnerUp,browOuterUpRight,browOuterUpLeft,cheekPuff,cheekSquintRight,cheekSquintLeft,noseSneerRight,noseSneerLeft,tongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
100:42:41:53.169,61,0,0.26332134,0,0.02675458,0,0.072325595,0.667333543,0,0.262289792,0.144402847,0,0,0.072226584,0.667327821,0.093655147,0,0.036991827,0.113437235,0.113437235,0.075040497,0.086183742,0.026650937,0,0.007722242,0,0,0.007641983,0.073098965,0.07285995,0.177238196,0.183765113,0.151576221,0.080136612,0.075828441,0.15295203,0.067403041,0.054146491,0.11580132,0.113173358,0.023114611,0.022506461,0.01149083,0.011481678,0.094567366,0,0,0.039108381,0.053251024,0.056333177,0.069175534,0.06617371,0.000163813,0.033687323,0.215936244,-0.026705144,-0.088021852,0.160119727,-0.007066719,-0.088021852,0.160119727,-0.007066719
100:42:41:54.170,61,0,0.271740615,0,0.029827483,0,0.068226226,0.663438499,0,0.27064231,0.147451818,0,0,0.0681189,0.663431525,0.093686022,0,0.032721501,0.113810249,0.113810249,0.074372999,0.085993804,0.026212538,0,0.008970002,0,0,0.007117183,0.073203139,0.072794981,0.176350549,0.183456823,0.151837319,0.080378711,0.07641986,0.152559787,0.066911936,0.054397028,0.115972795,0.113903515,0.023326142,0.022583675,0.011200368,0.011189784,0.094208978,0,0,0.039470229,0.053393267,0.056022439,0.069547452,0.066697218,0.00019758,0.030848539,0.218636081,-0.026063118,-0.089867882,0.165214092,-0.007445715,-0.089867882,0.165214092,-0.007445715
100:42:41:55.170,61,0,0.273743421,0,0.0353668,0,0.065813623,0.649853766,0,0.272572935,0.152945936,0,0,0.065706208,0.649847865,0.093495578,0,0.028556965,0.114202246,0.114202246,0.074047811,0.085867368,0.025804287,0,0.01008321,0,0,0.006413352,0.073329516,0.072741076,0.175830141,0.183111459,0.15175423,0.080232047,0.076946609,0.152507752,0.066393666,0.054555032,0.115956314,0.114290007,0.023662845,0.022779247,0.010440652,0.010429693,0.094067529,0,0,0.03971358,0.053461727,0.055687029,0.069958009,0.067247793,0.000233429,0.027572542,0.222583681,-0.025507459,-0.09321335,0.166384086,-0.007778239,-0.09321335,0.166384086,-0.007778239
100:42:41:56.171,61,0,0.265426993,0,0.03819032,0,0.064427733,0.634765685,0,0.264259815,0.155646518,0,0,0.064324312,0.634757817,0.093595557,0,0.027065618,0.11470478,0.11470478,0.073639482,0.086028293,0.025343813,0,0.007581985,0,0,0.008093231,0.073334947,0.072575368,0.17530942,0.182716191,0.152219847,0.080313772,0.077749744,0.1526272,0.065919936,0.054718621,0.115752362,0.114386588,0.023932774,0.022919957,0.00886711,0.008857735,0.09413904,0,0,0.040012803,0.053479582,0.055328716,0.07030274,0.067683049,0.000222698,0.025121255,0.225670248,-0.025736606,-0.094872452,0.161305428,-0.007674166,-0.094872452,0.161305428,-0.007674166
100:42:41:57.172,61,0,0.265068293,0,0.024661191,0,0.063553646,0.613028646,0,0.26405254,0.142423123,0,0,0.063456044,0.613017082,0.093772948,0,0.026158419,0.11526461,0.11526461,0.073159881,0.08617869,0.024257697,0,0.006929011,0,0,0.008642815,0.073378101,0.072474092,0.174629748,0.18209827,0.153152779,0.08056245,0.078278571,0.152273089,0.065438777,0.054860409,0.115705781,0.114593841,0.024101887,0.022986893,0.006357634,0.006349878,0.09444043,0,0,0.04026486,0.053468432,0.054985683,0.070512094,0.067986883,0.000199344,0.022183957,0.228810757,-0.027073216,-0.086812578,0.161198691,-0.007016679,-0.086812578,0.161198691,-0.007016679
100:42:41:58.172,61,0,0.261183471,0,0.028437447,0,0.063022509,0.599115968,0,0.260139644,0.146170616,0,0,0.062931366,0.599106371,0.093890511,0,0.026065329,0.115661018,0.115661018,0.072856739,0.086085744,0.023654128,0,0.00711102,0,0,0.008772399,0.073481679,0.07244546,0.173982263,0.181613803,0.153541088,0.080720067,0.078619599,0.15183197,0.064955972,0.054927141,0.115816094,0.11494448,0.024292741,0.023071611,0.004163967,0.004155287,0.094818816,0,0,0.040384837,0.053510409,0.054666374,0.070740379,0.068262331,0.000159829,0.019530408,0.230440289,-0.028514426,-0.089102522,0.158804596,-0.00709459,-0.089102522,0.158804596,-0.00709459
100:42:41:59.173,61,0,0.258947462,0,0.031003781,0,0.062677726,0.580863297,0,0.257885665,0.148591504,0,0,0.06259317,0.580855548,0.093979426,0,0.025845787,0.115790062,0.115790062,0.072526194,0.085853256,0.022979766,0,0.007318596,0,0,0.008629342,0.073677756,0.072504774,0.173381135,0.181037292,0.153871,0.080757782,0.078972504,0.151481763,0.064519055,0.054990884,0.115715481,0.115039676,0.024490291,0.023183987,0.002036764,0.002028407,0.095260859,0,0,0.040463843,0.053481169,0.054327235,0.070880026,0.06846197,0.00013171,0.017811516,0.230024859,-0.029742889,-0.090581536,0.15742515,-0.007149601,-0.090581536,0.15742515,-0.007149601
100:42:42:00.174,61,0,0.261659056,0,0.031309187,0,0.062454049,0.564284146,0,0.260582626,0.148935437,0,0,0.06237587,0.564278126,0.093939208,0,0.025521904,0.116164416,0.116164416,0.072595388,0.085679889,0.02226924,0,0.007400437,0,0,0.008382994,0.073828928,0.072534859,0.173095897,0.180690616,0.153752744,0.080536574,0.079063579,0.151220858,0.063940182,0.05487616,0.11560905,0.115126185,0.024752831,0.023372594,0.000220121,0.000211835,0.095760047,0,0,0.040444445,0.053409331,0.053969506,0.070970088,0.068609431,0.000134388,0.016413469,0.23033911,-0.030966049,-0.090787247,0.159070984,-0.007241093,-0.090787247,0.159070984,-0.007241093
100:42:42:01.174,61,0,0.256423831,0,0.032638427,0,0.062418874,0.538857758,0,0.255352855,0.150280103,0,0,0.062346745,0.538853347,0.093974672,0,0.025096191,0.116566278,0.116566278,0.072612092,0.085882418,0.02159754,0,0.007184184,0,0,0.008440657,0.073821023,0.072420649,0.172510296,0.179684848,0.153853968,0.080500998,0.079103589,0.150664136,0.063431285,0.054790184,0.11565575,0.115303159,0.024902064,0.023459889,0,0,0.095915124,0.000340278,0.000348477,0.040590234,0.053400058,0.053689253,0.071063511,0.0687434,0.000136048,0.01637958,0.230170578,-0.031532727,-0.091614649,0.155876532,-0.007159832,-0.091614649,0.155876532,-0.007159832
100:42:42:02.175,61,0,0.254215926,0,0.033960845,0,0.062401973,0.525732338,0,0.253139287,0.151606828,0,0,0.062335506,0.525729477,0.09397649,0,0.024037622,0.117049627,0.117049627,0.072775461,0.086282142,0.020823812,0,0.007116662,0,0,0.008200933,0.073806293,0.072314903,0.171907648,0.178584918,0.153883457,0.08051604,0.07901337,0.149823293,0.062967345,0.054708753,0.115898304,0.115643553,0.025030131,0.023539305,0,0,0.096119985,0.000897486,0.000905841,0.040782161,0.053427815,0.053483326,0.071181178,0.068926722,0.000123524,0.01648817,0.230024457,-0.031913027,-0.092426695,0.154523388,-0.007160428,-0.092426695,0.154523388,-0.007160428
100:42:42:03.175,61,0,0.248012543,0,0.032971244,0,0.062528938,0.510188758,0,0.246971041,0.150644139,0,0,0.062467776,0.510187745,0.093939364,0,0.022679213,0.117491178,0.117491178,0.073297277,0.086644605,0.020395514,0,0.007042243,0,0,0.008161911,0.073793471,0.072200887,0.171533644,0.177906245,0.153531969,0.080336466,0.078812271,0.149266452,0.062492654,0.054552987,0.116180778,0.115991123,0.025220247,0.023674343,0,0,0.096228838,0.001042657,0.001051234,0.041009054,0.053441458,0.05327265,0.071284771,0.069085077,0.000100421,0.017060328,0.229982898,-0.031992532,-0.091848619,0.150759473,-0.006941589,-0.091848619,0.150759473,-0.006941589
100:42:42:04.176,61,0,0.227695465,0,0.031099916,0,0.063056596,0.481518328,0,0.226756409,0.148590043,0,0,0.063002668,0.481517911,0.094086304,0,0.021666199,0.117724948,0.117724948,0.073483005,0.086902238,0.019979214,0,0.006612917,0,0,0.008302068,0.073832221,0.072146855,0.170980126,0.176744148,0.153655157,0.080432095,0.078604043,0.146864697,0.062105801,0.054445196,0.116494499,0.116298556,0.025250971,0.023680236,0,0,0.096213274,0.000755304,0.00076416,0.041309565,0.053468991,0.053100921,0.071220204,0.069099143,8.33471E-05,0.017219473,0.228796199,-0.031605203,-0.090623289,0.138422445,-0.006286515,-0.090623289,0.138422445,-0.006286515
100:42:42:05.177,61,0,0.223118648,0,0.020627454,0,0.063499287,0.469667316,0,0.222298056,0.13817443,0,0,0.063450322,0.469666749,0.094225742,0,0.021056071,0.117843762,0.117843762,0.073766522,0.087147594,0.019477513,0,0.006475425,0,0,0.008235416,0.073840775,0.072083324,0.170350343,0.175915197,0.153470233,0.080425918,0.078360677,0.14535217,0.061717805,0.054320443,0.116879582,0.116719499,0.025275003,0.023685956,0,0,0.096228756,0.000646146,0.000654948,0.041578803,0.053503469,0.052924961,0.07112319,0.069076054,7.07764E-05,0.017528195,0.227314308,-0.031807628,-0.084276177,0.135713503,-0.005730916,-0.084276177,0.135713503,-0.005730916
100:42:42:06.177,61,0,0.214975506,0,0.022103345,0,0.064147212,0.463210762,0,0.214171097,0.139536753,0,0,0.064102523,0.463209957,0.094601542,0,0.020814912,0.118179292,0.118179292,0.073807642,0.087501153,0.018809347,0,0.005896391,0,0,0.008630001,0.073817961,0.072004847,0.169738516,0.175287262,0.153720871,0.080645971,0.078220777,0.144160181,0.061375685,0.054224074,0.11726664,0.117129952,0.025230365,0.023637643,0,0,0.096115373,0.000126067,0.000134645,0.041840889,0.053589121,0.052802276,0.071012147,0.069023103,9.42637E-05,0.017737543,0.225603789,-0.033410978,-0.085116513,0.130750433,-0.005575839,-0.085116513,0.130750433,-0.005575839
100:42:42:07.178,61,0,0.212558404,0,0.027871219,0,0.064798683,0.460502505,0,0.211710483,0.145214751,0,0,0.064757794,0.46050173,0.094957478,0,0.020626027,0.118630968,0.118630968,0.073769689,0.088070437,0.018383348,0,0.004817049,0,0,0.013459888,0.073644161,0.071775526,0.169161394,0.174693406,0.154401213,0.080810562,0.07830219,0.143678114,0.061031781,0.054104678,0.117288016,0.117136769,0.025205562,0.023596097,0.000208691,0.000199691,0.096042253,0,0,0.042100195,0.053643435,0.052666023,0.070892006,0.068929792,0.000132046,0.01773195,0.225202337,-0.03486447,-0.08858294,0.129241705,-0.005736061,-0.08858294,0.129241705,-0.005736061
100:42:42:08.178,61,0,0.215711206,0,0.027390627,0,0.065346763,0.459295422,0,0.214854315,0.144850805,0,0,0.065309279,0.459294707,0.095368102,0,0.020294638,0.120350555,0.120350555,0.073792167,0.09071146,0.017914914,0,0.001980869,0,0,0.018126607,0.073407732,0.071488865,0.168808579,0.174298644,0.156693548,0.081019253,0.078418128,0.143374696,0.060661152,0.053953424,0.117391154,0.117195211,0.02515595,0.023532581,0,0,0.097953424,0.01134378,0.011367029,0.04237926,0.053731084,0.052579626,0.070717216,0.06879139,0.000178283,0.017407514,0.224435046,-0.035864238,-0.088357255,0.131161362,-0.005806651,-0.088357255,0.131161362,-0.005806651
100:42:42:09.179,61,0,0.219868839,0,0.022084771,0,0.065546505,0.462151736,0,0.21904552,0.139636919,0,0,0.065512091,0.462151617,0.095890783,0,0.020176562,0.121273041,0.121273041,0.073997811,0.091861077,0.017608816,0,0.00046704,0,0,0.020320162,0.073325947,0.071342692,0.168701083,0.174209923,0.158108026,0.081273638,0.078410186,0.142994404,0.060323909,0.053796049,0.117788799,0.117532916,0.025086496,0.023442764,0,0,0.133607984,0.083713837,0.083749853,0.042631846,0.053776123,0.052424818,0.070343345,0.068456084,0.000238855,0.01651527,0.223055348,-0.03656058,-0.085172005,0.133726135,-0.005706837,-0.085172005,0.133726135,-0.005706837
100:42:42:10.180,61,0,0.241345689,0,0.006409827,0,0.065221228,0.492784292,0,0.24060373,0.124469772,0,0,0.065189607,0.492783994,0.099681422,0,0.019772897,0.122625284,0.122625284,0.074170344,0.092687175,0.017078947,0,0,0,0.006356053,0.023605276,0.073373497,0.071335726,0.170122325,0.175035134,0.163924187,0.081730627,0.078484625,0.142680064,0.060025852,0.053691074,0.119096451,0.118544124,0.024964608,0.023326406,0,0,0.216681406,0.212016061,0.212045372,0.042896397,0.053805262,0.052287456,0.069542497,0.067916952,0.000316814,0.015766949,0.221020356,-0.036915585,-0.075897306,0.146905571,-0.005587621,-0.075897306,0.146905571,-0.005587621
100:42:42:11.180,61,0,0.269152373,0.005831053,0,0,0.064102463,0.538822413,0,0.268467993,0.112623677,0,0,0.064077668,0.538823843,0.103963092,0,0.019289529,0.124745116,0.124745116,0.076572835,0.093777895,0.016915031,0,0,0,0.008293808,0.024511581,0.073624626,0.071490541,0.179779887,0.180968747,0.165851891,0.082202539,0.078179315,0.140907958,0.059702348,0.053502712,0.137169033,0.134168565,0.024784679,0.02314103,0,0,0.384921938,0.388756812,0.388802916,0.043060567,0.054001506,0.052262966,0.067129172,0.066191368,0.000305196,0.016338725,0.216906384,-0.038472239,-0.068643615,0.163933054,-0.00564135,-0.068643615,0.163933054,-0.00564135
100:42:42:12.181,61,0,0.300453752,0.01405052,0,0,0.062260825,0.590295851,0,0.299798846,0.104657002,0,0,0.062242638,0.590296328,0.117088772,0,0.019654643,0.133195609,0.133195609,0.082267895,0.094946683,0.016492708,0,0,0,0.013493494,0.031755947,0.073980503,0.071756385,0.209867686,0.221720189,0.169621512,0.083237529,0.077779852,0.140102074,0.05930081,0.05326435,0.148471668,0.148719937,0.024587264,0.022947637,0,0,0.578416169,0.548039198,0.548069894,0.043208849,0.054390431,0.052311931,0.064442672,0.063975215,0.000264121,0.017773893,0.210074008,-0.040580951,-0.063752517,0.183074251,-0.005854084,-0.063752517,0.183074251,-0.005854084
100:42:42:13.182,61,0,0.325686812,0.021898311,0,0,0.06006901,0.636073649,0,0.325089455,0.09697596,0,0,0.060056012,0.636073053,0.128568068,0,0.020341264,0.14694646,0.14694646,0.089856453,0.099267945,0.015892983,0,0,0,0.022430901,0.039968416,0.07438875,0.072076984,0.22066085,0.233074576,0.176132411,0.088366613,0.076924048,0.13851203,0.058811177,0.052952569,0.164584607,0.165599912,0.024310082,0.02268911,0,0,0.72897017,0.660846233,0.660864353,0.043368913,0.054885183,0.052408673,0.061389014,0.061306335,0.000231971,0.01865284,0.205600336,-0.04329145,-0.059044421,0.198527694,-0.005882036,-0.059044421,0.198527694,-0.005882036
100:42:42:14.182,61,0,0.337987602,0.020017758,0,0,0.05804972,0.676537097,0,0.337344587,0.098667577,0,0,0.058040179,0.676533103,0.136133969,0,0.022214241,0.156436354,0.156436354,0.099245802,0.101697438,0.014749412,0,0,0,0.027445277,0.043427922,0.074946478,0.072524741,0.234621435,0.243314147,0.17843093,0.091951311,0.074295126,0.135258883,0.058215156,0.052558463,0.178358942,0.181252122,0.023982935,0.02239342,0,0,0.819274068,0.723132789,0.723138034,0.043413803,0.055311989,0.052444935,0.057684895,0.05792179,0.000162514,0.02062385,0.2011026,-0.045804955,-0.060059134,0.206009626,-0.006210248,-0.060059134,0.206009626,-0.006210248
100:42:42:15.183,61,0,0.369621694,0.035053119,0,0,0.05536294,0.703127742,0,0.369158417,0.083937481,0,0,0.055356517,0.703126371,0.139662564,0,0.022639664,0.15990907,0.15990907,0.102988824,0.102547444,0.014415558,0,0,0,0.029811632,0.045173615,0.075658575,0.073095635,0.248112679,0.251387388,0.179198474,0.093531244,0.072120667,0.131982595,0.057634365,0.052136198,0.185500011,0.187738255,0.023674848,0.022111146,0,0,0.858504236,0.752781451,0.752787888,0.043416068,0.055591676,0.05238298,0.05505468,0.055522859,0.000158143,0.021229716,0.198101983,-0.0469472,-0.051057003,0.225456536,-0.005781352,-0.051057003,0.225456536,-0.005781352
100:42:42:16.183,61,0,0.412586123,0.049595013,0,0,0.051907007,0.72966373,0,0.412326574,0.069746956,0,0,0.051902365,0.729666829,0.141545743,0,0.023119556,0.161543891,0.161543891,0.107931204,0.103215881,0.014599183,0,0,0,0.029143758,0.045710068,0.076373033,0.07370729,0.255065709,0.258038938,0.176831693,0.094254941,0.070820257,0.130521059,0.057182461,0.051782783,0.191285625,0.194272354,0.023479799,0.021922624,0,0,0.879999399,0.771430016,0.771445394,0.043558247,0.055967081,0.052320994,0.053662863,0.054198545,0.000172838,0.022736693,0.198928818,-0.046927501,-0.042380493,0.25183782,-0.005365712,-0.042380493,0.25183782,-0.005365712
100:42:42:17.184,61,0,0.423897326,0.045843553,0,0,0.04896187,0.740745127,0,0.423565745,0.073361643,0,0,0.048958521,0.740749955,0.143274337,0,0.02297389,0.162912041,0.162357003,0.140349627,0.103396148,0.014921474,0,0,0,0.024603196,0.040890008,0.080072589,0.076331489,0.281939149,0.278321683,0.166887626,0.09467148,0.067128427,0.128797725,0.056726027,0.051412042,0.222924128,0.227797091,0.023415681,0.021855261,0,0,0.894229531,0.785855711,0.785873354,0.043565288,0.056371208,0.052337259,0.05271402,0.053301249,0.000197813,0.024271851,0.200564861,-0.04636617,-0.044563759,0.258698195,-0.005797631,-0.044563759,0.258698195,-0.005797631
100:42:42:18.185,61,0,0.431023747,0.043406658,0,0,0.046645727,0.746588945,0,0.430642217,0.075861603,0,0,0.046642777,0.746594429,0.146458134,0,0.023133336,0.177282184,0.163041309,0.157009363,0.101416595,0.014903721,0,0,0,0.017715942,0.032987956,0.086600602,0.082572557,0.303764254,0.313541323,0.155814022,0.095134117,0.059976429,0.120228171,0.055586644,0.050791558,0.243917614,0.253286839,0.023391981,0.021844005,0,0,0.905468226,0.7994681,0.799480677,0.043188967,0.056715321,0.05231677,0.052002221,0.052621964,0.000221575,0.023922481,0.204223514,-0.045176722,-0.046073657,0.263017237,-0.006095361,-0.046073657,0.263017237,-0.006095361
100:42:42:19.185,61,0,0.448702812,0.046175074,0,0,0.044421207,0.750103176,0,0.448352903,0.073687978,0,0,0.04441854,0.750110209,0.165731996,0,0.023108773,0.241965264,0.163272604,0.227545232,0.097581379,0.0154121,0,0,0,0.010570858,0.015591886,0.101080284,0.099023819,0.3575553,0.353301525,0.104857221,0.095022962,0.049319416,0.115937717,0.052193511,0.047972277,0.321179062,0.324814737,0.024074253,0.022320915,0,0,0.912229538,0.808925271,0.808938265,0.040538952,0.057013564,0.052297592,0.051537942,0.052149605,0.000405786,0.0225654,0.208411902,-0.044804409,-0.044731677,0.273836851,-0.006164209,-0.044731677,0.273836851,-0.006164209
100:42:42:20.186,61,0,0.459056586,0.046348773,0,0,0.042754896,0.756740987,0,0.458701998,0.073620327,0,0,0.042752244,0.756752789,0.176078916,0,0.023250317,0.277644187,0.174628079,0.248490632,0.096381418,0.015995976,0,0,0,0.007104044,0.010559271,0.105953649,0.104314469,0.372718722,0.36627236,0.093997113,0.096084245,0.043755338,0.111771956,0.049222287,0.045490354,0.343307167,0.34571451,0.024701549,0.0228386,0,0,0.916986167,0.815330923,0.815344513,0.038377844,0.057499766,0.052431975,0.051287137,0.051860534,0.000416012,0.021026015,0.210379705,-0.044715747,-0.044677448,0.280157775,-0.006300705,-0.044677448,0.280157775,-0.006300705
100:42:42:21.187,61,0,0.464845479,0.052904774,0,0,0.041541752,0.763683379,0,0.464616954,0.067016408,0,0,0.041538585,0.763693333,0.198504791,0,0.023238391,0.291898131,0.177363381,0.259030223,0.094865494,0.015929321,0,0,0,0.005969083,0.008068881,0.108804755,0.107480407,0.380999118,0.374165475,0.087941811,0.096760139,0.039815456,0.109918699,0.046400957,0.043352433,0.354290456,0.356308103,0.025961721,0.023912719,0,0,0.921510875,0.821425498,0.821435988,0.036286369,0.057951473,0.05257697,0.051166982,0.051716942,0.000357401,0.019968312,0.212859124,-0.044296697,-0.040662803,0.283778608,-0.005809475,-0.040662803,0.283778608,-0.005809475
100:42:42:22.187,61,0,0.467131227,0.054503486,0,0,0.040635239,0.775006115,0,0.466932774,0.065479808,0,0,0.040631704,0.775012195,0.208977968,0,0.023593059,0.299662739,0.178483456,0.262503326,0.092343539,0.015567537,0,0,0,0.005557858,0.006897828,0.110908188,0.110068873,0.385661036,0.384805679,0.085165963,0.09873049,0.036979083,0.108470842,0.044471424,0.041882027,0.360125452,0.362247169,0.026772434,0.024667332,0,0,0.924765647,0.825818896,0.825826943,0.034803391,0.058412336,0.052727081,0.051090509,0.051619031,0.00032282,0.020496581,0.214113295,-0.044083927,-0.039727774,0.285194874,-0.005704565,-0.039727774,0.285194874,-0.005704565
100:42:42:23.188,61,0,0.470907152,0.052207857,0,0,0.039871652,0.784860671,0,0.470662445,0.067721844,0,0,0.039867569,0.78486383,0.223822519,0,0.031992998,0.311852247,0.178899497,0.262592167,0.090380155,0.013761031,0,0,0,0.005045448,0.006092688,0.113540888,0.113650106,0.388425708,0.400821209,0.083936155,0.10324356,0.034518153,0.105699942,0.043163937,0.04083119,0.372062564,0.388858944,0.027425801,0.025307046,0,0,0.928874731,0.831884384,0.831889272,0.033492774,0.05894218,0.052914832,0.051032659,0.051522683,0.000273225,0.022296101,0.213870138,-0.043120578,-0.041083541,0.287470222,-0.005947015,-0.041083541,0.287470222,-0.005947015
100:42:42:24.188,61,0,0.475336045,0.05334422,0,0,0.039157242,0.795317769,0,0.475113183,0.066511653,0,0,0.039152529,0.795319319,0.23235175,0,0.040096659,0.325686187,0.179049596,0.262777269,0.089192145,0.012148152,0,0,0,0.004833284,0.006063004,0.115214199,0.116080582,0.390235394,0.411451221,0.083476901,0.107146062,0.032790184,0.104343101,0.042148069,0.039953578,0.376684219,0.396835655,0.028038831,0.025909808,0,0,0.932059765,0.836637735,0.836640894,0.032504749,0.059409536,0.053027809,0.050988562,0.051423986,0.000263805,0.023142697,0.213813558,-0.0426214,-0.040344045,0.290190101,-0.005895974,-0.040344045,0.290190101,-0.005895974
100:42:42:25.189,61,0,0.475937098,0.051931743,0,0,0.038453817,0.803434014,0,0.475685746,0.067907602,0,0,0.038448531,0.803434551,0.248072997,0,0.043267407,0.35002619,0.17945683,0.262375444,0.088518679,0.010534904,0,0,0,0.004731058,0.006084323,0.116800897,0.118177868,0.391480833,0.415958166,0.083397649,0.112903327,0.031434558,0.102808155,0.041306596,0.039225429,0.386247814,0.404206753,0.028554339,0.026420414,0,0,0.934684753,0.840602577,0.840604663,0.031660244,0.059760757,0.053084713,0.050878841,0.051253378,0.00030402,0.023043461,0.212912336,-0.041811973,-0.041190088,0.290538162,-0.006026974,-0.041190088,0.290538162,-0.006026974
100:42:42:26.190,61,0,0.477131218,0.048247621,0,0,0.037837125,0.809416175,0,0.476804733,0.071615793,0,0,0.037831303,0.809416175,0.254245848,0,0.045899659,0.362181038,0.185098678,0.260546774,0.088121496,0.009365478,0,0,0,0.00494267,0.006796221,0.117861584,0.119438328,0.393440157,0.420076668,0.083758883,0.119704828,0.030439511,0.100625053,0.040564433,0.038579699,0.393649221,0.411331296,0.02893815,0.026801068,0,0,0.936326146,0.842978954,0.842980444,0.030928185,0.060127258,0.053155597,0.050834082,0.051119525,0.00028041,0.021966107,0.213415533,-0.041683134,-0.043437872,0.29121688,-0.006371036,-0.043437872,0.29121688,-0.006371036
100:42:42:27.190,61,0,0.48121351,0.044579357,0,0,0.03721289,0.815718353,0,0.480811507,0.075176768,0,0,0.037206471,0.815718055,0.262266964,0,0.048384115,0.37252903,0.18879135,0.254651099,0.088023774,0.008256957,0,0,0,0.005036693,0.007238225,0.119312823,0.120952256,0.3942146,0.421832532,0.085654222,0.127472371,0.029643383,0.099248439,0.039995179,0.038103119,0.400333315,0.417880267,0.029247133,0.027092122,0,0,0.938732564,0.846623063,0.846624136,0.03030983,0.060476963,0.05321179,0.050775781,0.050964881,0.000140243,0.019466367,0.214845181,-0.042113628,-0.045592248,0.293659329,-0.006744026,-0.045592248,0.293659329,-0.006744026
100:42:42:28.191,61,0,0.482889861,0.045056894,0,0,0.036609635,0.819939554,0,0.482497007,0.074668869,0,0,0.036602695,0.819939077,0.264964938,0,0.049810547,0.37832737,0.195290342,0.253141552,0.088090614,0.007382856,0,0,0,0.005263202,0.008438868,0.120138183,0.121829107,0.394973368,0.42313382,0.086597271,0.130463719,0.028950544,0.098229423,0.039407507,0.037587769,0.402955741,0.420416266,0.02953019,0.027350586,0,0,0.940636933,0.849335313,0.849336207,0.029715108,0.060803909,0.053256273,0.050757639,0.050855272,0.000135955,0.017642006,0.215730771,-0.04279187,-0.045281921,0.294689447,-0.006721945,-0.045281921,0.294689447,-0.006721945
100:42:42:29.192,61,0,0.485301107,0.045855261,0,0,0.036022604,0.825947583,0,0.484923691,0.073813587,0,0,0.036015168,0.825946868,0.266172946,0,0.050549656,0.381288439,0.199669957,0.251484484,0.088125736,0.006394229,0,0,0,0.005543922,0.008946586,0.120880731,0.122598469,0.395751178,0.423929483,0.088124439,0.132327333,0.028407341,0.097494856,0.038892716,0.037165243,0.403877527,0.421302766,0.029751631,0.027557105,0,0,0.941805661,0.850872695,0.85087347,0.029157462,0.061089866,0.053319551,0.050745547,0.050775103,0.000164885,0.017002771,0.21682857,-0.04338707,-0.044759937,0.296172708,-0.006678368,-0.044759937,0.296172708,-0.006678368
100:42:42:30.192,61,0,0.486144334,0.044392578,0,0,0.035491716,0.829238594,0,0.485736877,0.075235933,0,0,0.035483871,0.829237938,0.265796632,0,0.051406756,0.381483734,0.201403976,0.250836521,0.08792977,0.005778426,0,0,0,0.005390707,0.009367348,0.121546052,0.123251095,0.396793157,0.425334781,0.088895902,0.133288279,0.027890829,0.096717797,0.038417831,0.03675412,0.404709429,0.422163367,0.02992818,0.027716719,0,0,0.94276011,0.852110803,0.852111578,0.028649654,0.061396949,0.05337828,0.050771207,0.05072277,0.000266526,0.016679825,0.217667252,-0.043582197,-0.045621302,0.296667427,-0.006818472,-0.045621302,0.296667427,-0.006818472
100:42:42:31.193,61,0,0.4887757,0.040835578,0,0,0.034990352,0.831907272,0,0.488295257,0.078671783,0,0,0.034982137,0.831906617,0.265649319,0,0.052491743,0.379861146,0.201927066,0.248565912,0.087614633,0.005204343,0,0,0,0.005213644,0.009746845,0.122122541,0.123797342,0.397409797,0.426125258,0.089504935,0.133720234,0.027460111,0.096186899,0.038013224,0.03640914,0.404779792,0.422328025,0.030137893,0.027903136,0,0,0.943483234,0.852993727,0.852994442,0.028176446,0.061637599,0.053404067,0.050825037,0.05070591,0.000392775,0.016155906,0.21732226,-0.044074319,-0.04770099,0.298225075,-0.007167409,-0.04770099,0.298225075,-0.007167409
100:42:42:32.193,61,0,0.488689452,0.03967002,0,0,0.034547832,0.833804548,0,0.488185972,0.079772361,0,0,0.034539241,0.833803952,0.265304029,0,0.055004366,0.378392309,0.20194079,0.24720861,0.087191165,0.004768259,0,0,0,0.004528452,0.009853362,0.122733086,0.124389,0.397815824,0.426876009,0.089994349,0.134035543,0.027038466,0.09558782,0.037650079,0.036087737,0.405014873,0.42266193,0.030289248,0.028029166,0,0,0.944094956,0.853722334,0.85372299,0.027724445,0.0619036,0.053445235,0.050876223,0.050677627,0.000456478,0.015731277,0.218341261,-0.04402319,-0.048368461,0.298156679,-0.00726605,-0.048368461,0.298156679,-0.00726605
